user_id,patient_id,session_count,avg_session_time,dropped_out
3678,1521,5,1,0
3679,583,2,30,0
3680,2652,6,39,0
3681,1986,39,5,0
3682,141,30,28,0
3683,381,27,37,0
3684,696,33,43,0
3685,2516,40,48,1
3686,2893,23,38,1
3687,1520,26,8,0
3688,1877,14,42,0
3689,1825,8,6,0
3690,1286,45,5,0
3691,2115,21,1,1
3692,326,48,48,1
3693,1773,33,44,0
3694,1757,34,28,0
3695,695,2,39,0
3696,1231,13,23,0
3697,2544,33,29,1
3698,1442,23,29,0
3699,1885,29,45,0
3700,2450,10,48,1
3701,1987,38,8,0
3702,159,35,38,0
3703,1655,5,48,1
3704,1069,46,21,0
3705,1635,46,57,0
3706,407,10,39,1
3707,732,18,44,0
3708,2342,15,32,0
3709,2704,25,54,0
3710,1877,42,38,1
3711,603,13,35,0
3712,1774,42,26,1
3713,2034,36,43,0
3714,1436,29,16,0
3715,1477,23,15,0
3716,61,41,48,0
3717,1600,19,42,0
3718,640,3,7,0
3719,1239,2,6,0
3720,2434,3,33,0
3721,1796,31,15,0
3722,2868,23,1,0
3723,2509,17,26,1
3724,15,32,55,1
3725,1312,15,33,0
3726,1657,12,31,0
3727,2764,21,50,0
3728,149,46,53,1
3729,1409,25,6,1
3730,2981,48,49,0
3731,1633,13,5,0
3732,1963,26,9,0
3733,1834,18,58,0
3734,2488,47,40,1
3735,1851,10,43,0
3736,610,38,24,0
3737,1907,23,23,0
3738,2048,10,7,0
3739,2258,49,52,1
3740,42,44,16,1
3741,228,9,51,0
3742,1844,13,40,0
3743,1705,21,12,0
3744,2531,30,38,0
3745,460,44,2,0
3746,540,45,59,0
3747,1646,20,57,1
3748,765,5,30,0
3749,2171,13,23,0
3750,1930,19,54,1
3751,732,27,1,0
3752,1664,45,14,0
3753,873,25,12,0
3754,2845,14,32,1
3755,1573,32,16,0
3756,2841,19,47,0
3757,1978,30,57,0
3758,1440,10,27,0
3759,1493,45,22,1
3760,2199,12,51,1
3761,1426,33,19,0
3762,1406,43,40,0
3763,2002,36,31,0
3764,1246,16,51,1
3765,440,9,30,1
3766,95,44,34,0
3767,1162,14,22,1
3768,2824,38,53,0
3769,341,2,28,0
3770,2578,4,42,0
3771,241,16,3,1
3772,867,36,12,1
3773,1052,38,51,0
3774,349,34,54,0
3775,2724,4,37,0
3776,2269,8,37,0
3777,2392,12,32,0
3778,2199,17,50,1
3779,2356,40,48,0
3780,2244,32,37,0
3781,1226,17,18,1
3782,28,9,19,1
3783,2440,34,6,1
3784,307,38,5,1
3785,2195,20,8,0
3786,1585,36,29,1
3787,1176,6,52,0
3788,74,19,33,0
3789,767,7,17,0
3790,998,9,58,0
3791,2854,22,22,1
3792,2804,14,42,0
3793,2682,10,28,1
3794,438,14,30,0
3795,2936,42,47,1
3796,1720,12,56,1
3797,892,49,51,0
3798,868,30,26,0
3799,1922,1,57,0
3800,1310,26,28,0
3801,762,47,55,0
3802,827,22,34,0
3803,1594,7,26,1
3804,1034,16,8,0
3805,1177,11,18,1
3806,790,47,2,0
3807,2819,17,48,0
3808,1674,7,58,1
3809,1656,33,1,1
3810,1629,15,55,0
3811,2986,8,20,0
3812,351,5,17,1
3813,1462,25,25,1
3814,838,36,56,0
3815,75,36,23,0
3816,2008,44,20,0
3817,1533,44,25,0
3818,2444,39,32,0
3819,308,19,2,0
3820,805,20,22,0
3821,595,39,29,0
3822,2110,29,14,0
3823,2190,15,39,0
3824,540,40,23,0
3825,670,35,41,0
3826,2094,28,24,0
3827,870,35,52,0
3828,1776,37,14,0
3829,151,31,29,0
3830,2243,33,7,1
3831,2168,12,51,0
3832,1343,1,55,0
3833,394,16,10,0
3834,2610,5,23,0
3835,479,24,20,0
3836,667,40,53,0
3837,2268,26,28,0
3838,514,25,32,0
3839,2952,38,38,0
3840,2394,34,44,1
3841,2486,29,25,1
3842,172,29,44,1
3843,461,21,55,0
3844,2405,24,48,0
3845,2912,4,37,0
3846,813,19,37,0
3847,772,18,53,0
3848,2113,26,49,0
3849,1901,41,12,0
3850,2476,11,55,1
3851,2629,46,2,0
3852,2229,32,4,0
3853,1899,39,9,0
3854,579,49,33,0
3855,2942,10,33,0
3856,1402,24,15,0
3857,1657,30,8,0
3858,86,46,43,0
3859,1128,7,44,0
3860,1952,29,53,0
3861,1555,28,1,0
3862,786,16,50,1
3863,811,46,33,1
3864,2787,11,47,0
3865,634,11,55,1
3866,2193,23,5,0
3867,2677,45,21,1
3868,416,22,6,0
3869,1638,37,30,0
3870,1908,45,23,0
3871,1584,12,1,0
3872,168,48,43,0
3873,617,5,14,0
3874,1550,35,11,0
3875,224,11,16,1
3876,1788,19,57,1
3877,228,6,19,1
3878,1048,19,25,0
3879,388,13,54,0
3880,2863,3,38,1
3881,2416,9,25,0
3882,2945,36,28,0
3883,2813,6,40,0
3884,2950,23,33,0
3885,1317,20,36,0
3886,129,45,48,0
3887,1934,30,1,0
3888,2096,5,47,1
3889,1447,2,38,0
3890,2599,41,10,0
3891,364,42,41,0
3892,2744,43,55,0
3893,835,36,17,0
3894,2083,37,56,0
3895,508,27,46,1
3896,2388,5,24,0
3897,2880,4,53,0
3898,1698,41,49,0
3899,386,20,57,0
3900,2872,20,9,1
3901,1630,35,1,1
3902,326,42,7,1
3903,630,17,20,1
3904,2955,19,5,0
3905,1754,22,28,1
3906,1939,5,44,0
3907,1464,13,42,0
3908,334,10,10,0
3909,1511,43,20,0
3910,1557,34,33,0
3911,570,8,5,1
3912,2526,3,41,0
3913,2229,9,8,0
3914,790,12,34,0
3915,375,34,32,0
3916,108,9,6,0
3917,193,8,16,0
3918,1746,21,42,0
3919,2764,42,22,1
3920,782,49,8,1
3921,726,28,32,0
3922,461,30,35,0
3923,2537,1,15,0
3924,740,31,49,0
3925,636,43,43,1
3926,1084,26,40,0
3927,2313,21,22,0
3928,1900,46,39,0
3929,819,28,29,0
3930,1163,19,23,1
3931,17,42,22,0
3932,2779,32,59,0
3933,1792,20,3,0
3934,2027,40,9,0
3935,1356,48,53,1
3936,903,36,28,0
3937,477,17,24,0
3938,1262,17,32,0
3939,2159,12,46,0
3940,2650,49,24,0
3941,1971,48,57,1
3942,925,45,58,0
3943,994,33,7,0
3944,323,14,21,0
3945,172,41,39,1
3946,2296,25,1,0
3947,1720,19,38,0
3948,658,10,25,0
3949,1793,32,54,0
3950,117,19,26,0
3951,2876,13,32,0
3952,1732,16,59,0
3953,452,40,14,1
3954,226,27,29,0
3955,345,29,51,0
3956,1186,30,8,0
3957,1966,2,16,0
3958,1245,33,25,0
3959,1558,5,47,1
3960,1465,19,26,0
3961,2870,31,7,0
3962,856,38,25,1
3963,2016,1,17,0
3964,1372,5,2,0
3965,694,41,7,0
3966,770,45,47,0
3967,616,12,29,0
3968,727,46,3,0
3969,1353,22,36,1
3970,2582,45,14,0
3971,576,19,41,1
3972,380,38,56,0
3973,1495,17,57,0
3974,709,38,9,0
3975,983,14,48,0
3976,1588,6,9,1
3977,1145,33,34,0
3978,1106,15,32,0
3979,28,3,11,0
3980,298,22,43,1
3981,993,37,45,0
3982,696,25,47,1
3983,1637,49,20,0
3984,1629,37,14,0
3985,2751,19,22,0
3986,1362,9,29,0
3987,2503,21,43,1
3988,1190,7,54,0
3989,313,25,17,0
3990,1791,34,30,0
3991,894,20,8,0
3992,962,1,39,0
3993,425,44,27,0
3994,2257,41,49,0
3995,1395,31,52,0
3996,1368,28,43,0
3997,2169,15,37,0
3998,1260,23,2,1
3999,2090,8,8,0
4000,2369,49,21,0
4001,2077,27,4,1
4002,1644,20,23,0
4003,1864,34,12,0
4004,908,38,19,1
4005,1712,28,14,0
4006,448,27,50,0
4007,1205,27,11,0
4008,1294,24,7,0
4009,1372,11,7,0
4010,1620,34,37,0
4011,776,39,19,0
4012,1920,41,38,0
4013,1782,27,23,1
4014,1129,1,41,0
4015,532,40,59,0
4016,1927,38,59,0
4017,996,49,49,0
4018,841,2,56,0
4019,2213,11,6,0
4020,762,45,53,0
4021,451,4,52,0
4022,687,20,47,0
4023,308,5,37,0
4024,689,41,1,1
4025,2190,8,8,0
4026,1730,16,14,0
4027,2629,2,11,1
4028,2785,18,48,1
4029,663,27,33,0
4030,1906,10,14,0
4031,641,12,19,0
4032,2696,31,48,0
4033,412,42,41,1
4034,2941,2,5,0
4035,271,24,33,0
4036,961,26,49,0
4037,2295,6,55,0
4038,141,21,43,1
4039,2652,7,44,1
4040,1190,2,12,0
4041,1159,34,20,0
4042,2769,2,11,0
4043,1781,44,34,0
4044,2943,29,31,0
4045,1718,37,43,1
4046,229,41,9,0
4047,1794,45,24,0
4048,2744,11,16,0
4049,906,8,27,0
4050,2477,4,14,0
4051,1534,1,10,1
4052,618,21,58,0
4053,312,37,41,0
4054,2139,10,37,0
4055,2330,6,32,0
4056,2777,2,31,0
4057,380,18,58,1
4058,1057,12,17,0
4059,901,30,4,0
4060,180,3,36,1
4061,2016,32,20,0
4062,1447,22,55,0
4063,1802,10,13,0
4064,1785,35,46,0
4065,2773,29,23,1
4066,1351,4,8,0
4067,798,40,30,1
4068,2132,9,12,0
4069,18,28,16,0
4070,467,24,30,1
4071,1327,17,55,0
4072,1471,42,55,1
4073,150,42,14,0
4074,2303,29,29,0
4075,2668,8,43,1
4076,1672,47,11,0
4077,1749,27,57,0
4078,2546,22,8,0
4079,2196,7,16,0
4080,2956,25,30,1
4081,2944,31,41,0
4082,1415,24,56,1
4083,2073,9,30,0
4084,2720,7,44,0
4085,157,8,2,0
4086,1140,6,20,1
4087,1682,6,12,0
4088,280,4,32,0
4089,2134,4,15,0
4090,2454,24,46,0
4091,667,37,4,0
4092,2353,49,12,1
4093,342,1,29,0
4094,2321,25,42,0
4095,2124,25,37,0
4096,1465,20,23,0
4097,1015,36,2,0
4098,2834,8,59,0
4099,2945,19,8,1
4100,2710,38,16,0
4101,440,43,5,1
4102,2829,24,26,0
4103,2360,46,43,0
4104,1657,21,48,1
4105,1702,42,22,0
4106,1363,35,58,1
4107,2311,28,21,0
4108,816,16,11,0
4109,1646,14,59,0
4110,2666,26,41,0
4111,1131,9,11,0
4112,72,27,45,0
4113,2826,35,42,0
4114,2395,7,25,1
4115,954,20,25,0
4116,2097,20,20,1
4117,733,20,25,1
4118,143,2,8,0
4119,2621,20,44,1
4120,2245,30,4,0
4121,1609,43,14,1
4122,2702,15,18,1
4123,2482,2,58,0
4124,1043,20,53,0
4125,1477,27,37,1
4126,1858,3,9,0
4127,495,36,22,0
4128,1215,8,37,0
4129,1810,43,31,1
4130,2868,47,17,1
4131,2145,15,52,0
4132,570,42,43,0
4133,1042,24,50,0
4134,2410,6,29,0
4135,2704,45,31,0
4136,1465,44,25,1
4137,77,45,33,0
4138,116,24,32,0
4139,1329,3,56,0
4140,1275,34,40,0
4141,2010,41,39,1
4142,2346,27,59,0
4143,1864,6,35,1
4144,1042,33,4,1
4145,1490,1,12,0
4146,693,41,42,0
4147,2592,15,37,0
4148,182,37,13,0
4149,2009,40,35,0
4150,2163,36,9,1
4151,577,43,41,0
4152,364,48,18,0
4153,1470,9,8,1
4154,979,36,2,0
4155,2315,27,3,0
4156,1325,15,55,0
4157,1133,32,55,0
4158,898,36,39,0
4159,928,9,10,0
4160,2073,19,56,0
4161,857,48,58,0
4162,2106,24,25,1
4163,1484,48,31,0
4164,45,38,8,1
4165,1014,37,46,0
4166,600,26,49,0
4167,1736,15,7,1
4168,2357,15,10,1
4169,1478,4,50,1
4170,2120,15,36,1
4171,463,17,43,0
4172,874,16,4,0
4173,1500,44,58,0
4174,852,38,24,0
4175,2714,34,50,0
4176,1543,49,6,0
4177,1463,35,43,0
4178,213,26,43,0
4179,2065,17,47,0
4180,312,4,34,0
4181,2732,41,45,0
4182,2874,40,48,0
4183,1460,48,51,1
4184,1180,21,29,0
4185,956,22,28,1
4186,838,17,23,0
4187,936,13,35,1
4188,128,12,28,1
4189,2201,2,9,1
4190,1050,7,52,0
4191,2858,48,42,1
4192,1675,6,40,0
4193,1743,37,39,0
4194,399,42,43,1
4195,1915,42,42,0
4196,1448,43,20,1
4197,686,26,4,0
4198,1996,38,9,1
4199,873,12,23,0
4200,2319,3,22,1
4201,2880,48,1,0
4202,184,19,41,0
4203,1062,46,55,0
4204,1264,44,11,0
4205,235,40,47,1
4206,274,10,5,0
4207,619,48,46,1
4208,1394,42,20,1
4209,34,37,29,1
4210,731,41,42,0
4211,1222,40,43,1
4212,2056,19,51,1
4213,1333,34,27,1
4214,1902,25,52,1
4215,1560,16,28,0
4216,170,23,58,0
4217,2160,1,54,0
4218,2083,7,27,0
4219,1984,36,24,0
4220,1774,36,50,0
4221,1489,15,20,1
4222,878,19,52,0
4223,990,23,47,0
4224,545,10,51,0
4225,1369,29,22,0
4226,1925,15,9,0
4227,2105,2,42,0
4228,2036,22,34,0
4229,1454,4,41,0
4230,903,46,54,0
4231,9,2,33,1
4232,1969,46,20,0
4233,1779,22,26,1
4234,1660,11,4,0
4235,598,24,9,0
4236,1505,34,22,1
4237,536,44,42,0
4238,2005,46,44,0
4239,273,31,51,0
4240,2803,21,42,0
4241,2702,19,41,0
4242,2110,15,53,0
4243,745,39,31,0
4244,1993,35,36,0
4245,1465,31,40,0
4246,1432,25,27,0
4247,2863,15,13,0
4248,2505,48,47,0
4249,2911,48,58,0
4250,1069,41,54,0
4251,218,48,41,0
4252,204,18,49,0
4253,2359,21,54,1
4254,2170,22,5,0
4255,973,11,31,1
4256,1742,14,46,0
4257,2521,13,1,0
4258,2281,13,16,0
4259,754,8,4,0
4260,2687,20,45,0
4261,1881,32,21,0
4262,2952,2,57,0
4263,699,21,3,1
4264,1914,10,40,1
4265,2593,33,49,0
4266,1103,34,35,1
4267,2101,13,13,1
4268,2287,28,21,0
4269,2739,29,54,1
4270,1565,32,10,0
4271,1926,43,12,0
4272,1845,31,3,0
4273,2286,21,18,1
4274,1769,22,59,0
4275,2265,23,32,0
4276,2803,1,22,0
4277,2311,12,33,0
4278,1554,24,10,0
4279,1800,26,10,0
4280,2164,49,23,0
4281,343,1,58,0
4282,1273,18,8,1
4283,2693,30,6,1
4284,1719,2,47,0
4285,635,34,59,0
4286,2854,34,43,0
4287,141,20,16,0
4288,2510,46,4,0
4289,932,27,36,0
4290,259,22,48,1
4291,529,3,8,1
4292,388,41,9,1
4293,2551,49,23,0
4294,1091,33,15,0
4295,1894,27,50,0
4296,2224,6,15,1
4297,497,7,3,0
4298,643,27,6,1
4299,252,17,8,0
4300,1546,33,47,0
4301,444,10,35,0
4302,305,33,52,0
4303,1463,4,43,1
4304,2889,1,36,0
4305,2867,20,42,0
4306,231,10,20,0
4307,69,14,23,0
4308,941,2,53,0
4309,2119,5,4,0
4310,5,33,10,0
4311,990,35,2,0
4312,1025,43,29,0
4313,1377,34,39,0
4314,151,43,29,0
4315,2996,2,29,0
4316,1324,47,14,1
4317,2778,22,10,1
4318,2903,27,53,0
4319,527,31,38,0
4320,2107,3,3,0
4321,1030,36,33,1
4322,2098,33,1,0
4323,1851,5,16,1
4324,877,37,29,1
4325,1033,36,52,0
4326,1001,46,44,0
4327,2904,22,11,0
4328,525,38,9,0
4329,2760,8,26,0
4330,2221,17,57,1
4331,364,14,32,0
4332,2452,40,13,0
4333,447,25,23,1
4334,2429,40,30,0
4335,97,40,13,0
4336,1120,10,49,1
4337,666,1,43,1
4338,2754,46,55,0
4339,1970,10,13,0
4340,555,23,59,0
4341,2054,10,4,1
4342,241,47,5,0
4343,1766,3,22,1
4344,2710,30,37,0
4345,2524,36,3,0
4346,1154,40,54,0
4347,592,16,36,0
4348,1146,39,6,0
4349,1816,24,49,0
4350,1753,35,6,1
4351,2038,18,55,1
4352,2301,35,11,1
4353,1946,41,37,0
4354,2948,16,49,1
4355,1920,34,58,0
4356,2918,48,37,0
4357,35,5,30,0
4358,2088,13,12,0
4359,2846,42,17,0
4360,1971,27,6,0
4361,1600,25,33,0
4362,1520,33,33,1
4363,426,22,11,0
4364,427,15,10,0
4365,247,20,44,0
4366,2963,7,16,0
4367,2850,47,24,1
4368,1804,31,38,0
4369,851,35,46,0
4370,2398,22,8,0
4371,248,27,11,1
4372,505,40,7,0
4373,1623,49,52,1
4374,2731,14,52,0
4375,1723,20,15,0
4376,2768,17,35,0
4377,920,34,23,0
4378,92,35,50,0
4379,623,39,12,1
4380,963,26,12,0
4381,1629,29,8,1
4382,2500,40,1,0
4383,425,17,37,0
4384,366,35,35,1
4385,1700,14,19,0
4386,2762,3,22,0
4387,2566,29,20,0
4388,94,47,9,1
4389,2691,15,28,0
4390,914,22,5,1
4391,653,1,50,0
4392,2400,42,19,1
4393,2937,10,37,1
4394,2503,13,36,0
4395,455,39,23,1
4396,2182,43,28,0
4397,1645,21,23,1
4398,425,48,14,0
4399,233,48,46,0
4400,1408,36,59,0
4401,797,14,26,1
4402,529,31,18,0
4403,1957,40,37,0
4404,360,37,30,0
4405,318,41,54,0
4406,1276,20,38,1
4407,2771,7,10,0
4408,1325,46,28,1
4409,423,40,37,1
4410,2670,16,59,0
4411,1238,25,57,0
4412,57,11,34,0
4413,638,1,1,0
4414,1051,42,48,0
4415,2622,2,40,0
4416,33,35,58,0
4417,2219,43,25,0
4418,1198,35,16,0
4419,1300,36,40,0
4420,1032,48,14,0
4421,2248,38,41,0
4422,1471,39,24,0
4423,277,2,31,0
4424,1744,3,11,0
4425,204,14,18,0
4426,41,6,5,0
4427,2708,45,35,0
4428,1118,6,35,0
4429,2932,11,47,0
4430,1645,29,29,0
4431,1233,22,30,0
4432,1731,38,15,0
4433,939,24,53,0
4434,39,1,53,0
4435,2738,22,7,0
4436,650,14,51,0
4437,103,16,9,0
4438,306,5,59,1
4439,2666,29,47,0
4440,588,31,41,0
4441,1605,42,54,0
4442,1960,31,39,0
4443,2083,5,39,0
4444,1327,23,33,1
4445,262,2,19,0
4446,59,49,8,1
4447,1785,41,26,0
4448,447,31,40,0
4449,2693,20,21,0
4450,146,31,42,1
4451,578,1,26,1
4452,1074,46,48,0
4453,1176,17,44,1
4454,191,34,36,1
4455,963,24,53,0
4456,1352,31,27,0
4457,843,34,47,1
4458,2198,25,38,0
4459,2818,29,40,0
4460,2421,28,37,0
4461,1784,25,10,0
4462,785,41,14,0
4463,1024,35,54,0
4464,2147,34,43,0
4465,2308,9,17,0
4466,1125,13,52,1
4467,194,41,48,0
4468,1655,49,39,0
4469,1774,9,11,0
4470,2168,36,31,0
4471,1411,13,44,1
4472,2637,30,2,0
4473,1188,46,35,1
4474,2085,17,16,0
4475,2915,27,38,1
4476,1706,44,11,0
4477,2392,44,27,0
4478,426,23,44,0
4479,2511,30,6,0
4480,595,36,19,0
4481,289,9,17,0
4482,2284,18,32,1
4483,2229,27,17,0
4484,551,42,51,1
4485,549,47,34,1
4486,899,9,16,0
4487,1537,3,9,0
4488,1975,27,38,0
4489,2814,2,33,0
4490,1532,38,29,1
4491,2110,32,53,0
4492,475,8,23,0
4493,577,30,56,0
4494,206,49,57,0
4495,1376,32,40,0
4496,2103,17,41,0
4497,1830,2,56,0
4498,2369,34,38,0
4499,527,9,38,0
4500,1810,18,16,0
4501,762,39,50,0
4502,1533,1,22,0
4503,1243,16,54,1
4504,1566,31,40,0
4505,361,43,48,0
4506,1104,32,17,0
4507,993,23,57,0
4508,1517,20,1,1
4509,1996,22,26,0
4510,1202,46,27,0
4511,1723,40,36,1
4512,288,31,12,1
4513,2339,44,50,0
4514,1376,2,41,1
4515,732,18,5,0
4516,158,31,42,0
4517,1932,20,46,0
4518,2859,3,55,0
4519,1941,2,31,0
4520,789,6,59,0
4521,1484,21,3,0
4522,1333,32,9,0
4523,28,25,55,0
4524,1144,6,11,1
4525,1362,45,4,0
4526,687,20,10,0
4527,115,16,44,1
4528,1425,9,58,0
4529,2531,30,6,0
4530,1122,4,37,0
4531,2967,17,42,0
4532,1099,35,5,0
4533,1580,25,28,1
4534,518,49,53,0
4535,1538,31,41,1
4536,240,20,42,1
4537,666,16,13,1
4538,1334,14,26,0
4539,2899,25,43,0
4540,549,35,47,0
4541,597,24,55,0
4542,763,38,47,0
4543,2329,28,1,0
4544,1467,41,40,1
4545,2870,5,52,0
4546,2036,3,20,1
4547,2763,14,50,0
4548,1413,1,36,0
4549,2028,34,50,0
4550,1510,40,21,0
4551,2865,29,24,0
4552,45,4,36,0
4553,1670,9,55,1
4554,1221,19,34,1
4555,283,35,27,0
4556,2897,14,35,0
4557,1070,27,51,0
4558,2101,47,43,1
4559,1152,36,35,0
4560,943,6,51,1
4561,1178,5,31,0
4562,2029,39,15,1
4563,405,10,48,0
4564,2052,39,33,0
4565,1255,45,56,1
4566,936,5,59,0
4567,1578,10,7,1
4568,1572,8,3,0
4569,600,49,22,1
4570,2007,13,27,0
4571,892,3,4,1
4572,1114,42,56,0
4573,2591,9,45,1
4574,2197,21,17,1
4575,2084,25,35,0
4576,171,14,45,0
4577,1224,8,31,1
4578,1146,39,22,1
4579,1037,7,35,1
4580,1111,34,48,0
4581,2583,28,44,1
4582,1197,16,14,0
4583,42,3,52,1
4584,1499,25,46,0
4585,1611,12,14,0
4586,1946,34,3,1
4587,53,29,22,1
4588,2127,24,3,0
4589,608,44,29,0
4590,2005,33,2,0
4591,2588,7,47,0
4592,2915,12,52,0
4593,1273,21,8,0
4594,1025,36,46,1
4595,2356,42,8,0
4596,1446,34,50,0
4597,577,4,59,0
4598,2824,49,21,0
4599,1659,11,1,0
4600,545,43,37,0
4601,1298,11,16,0
4602,1876,19,54,1
4603,1085,4,53,0
4604,2262,7,7,0
4605,1518,18,38,0
4606,471,1,7,0
4607,2181,19,57,0
4608,96,46,17,0
4609,1600,32,47,0
4610,877,44,6,1
4611,2335,21,33,0
4612,1874,49,29,0
4613,2417,31,54,0
4614,2305,34,46,0
4615,734,28,15,0
4616,2187,13,42,0
4617,619,47,18,0
4618,2992,16,39,1
4619,1912,39,52,1
4620,2607,38,6,1
4621,1747,2,44,0
4622,1482,2,52,0
4623,1351,41,21,0
4624,1510,12,19,0
4625,1394,9,56,0
4626,1942,28,40,0
4627,374,1,19,0
4628,80,2,49,1
4629,1361,39,19,0
4630,1645,35,16,0
4631,32,20,15,0
4632,315,5,40,0
4633,2798,11,41,1
4634,682,27,2,0
4635,321,44,6,0
4636,733,1,17,0
4637,1066,47,8,1
4638,1823,23,57,0
4639,2396,2,54,1
4640,1381,34,50,0
4641,919,9,34,1
4642,678,39,35,0
4643,2581,4,18,0
4644,461,25,9,0
4645,62,3,57,0
4646,1572,43,7,0
4647,2472,34,14,0
4648,1993,43,22,0
4649,181,22,27,0
4650,460,10,23,1
4651,248,42,42,0
4652,1869,38,51,0
4653,635,37,15,1
4654,824,33,21,1
4655,867,6,58,0
4656,1912,3,5,1
4657,2095,4,34,1
4658,2796,6,52,0
4659,701,45,4,0
4660,250,35,43,0
4661,2441,10,31,0
4662,368,20,16,0
4663,560,47,9,1
4664,2665,45,55,0
4665,2018,29,30,0
4666,1139,11,53,0
4667,387,10,28,1
4668,2415,12,25,0
4669,2367,32,4,1
4670,2406,22,23,0
4671,345,41,49,1
4672,616,33,29,0
4673,2041,3,13,0
4674,1945,34,20,0
4675,297,18,21,0
4676,1340,29,20,1
4677,879,28,38,0
4678,431,26,20,0
4679,1979,9,18,1
4680,593,44,57,0
4681,1129,2,22,0
4682,2105,31,49,1
4683,1936,33,4,0
4684,1325,40,54,0
4685,2650,16,23,0
4686,2237,32,46,0
4687,190,7,40,0
4688,2167,1,15,0
4689,1918,43,5,0
4690,2712,17,32,0
4691,348,11,40,0
4692,2727,16,37,1
4693,37,49,50,0
4694,399,10,58,0
4695,1068,29,37,0
4696,1757,9,57,1
4697,2236,12,1,0
4698,966,25,48,0
4699,718,39,36,0
4700,2006,9,16,0
4701,1662,45,16,0
4702,2796,4,32,0
4703,2426,40,55,1
4704,154,7,54,0
4705,1519,37,46,0
4706,166,38,9,0
4707,5,43,42,0
4708,68,33,51,0
4709,2615,49,26,0
4710,1583,3,14,1
4711,986,3,15,0
4712,2698,15,48,1
4713,2879,40,16,0
4714,1080,25,8,0
4715,406,6,47,0
4716,2940,27,42,0
4717,400,8,48,0
4718,802,15,47,0
4719,1032,36,45,0
4720,577,33,46,0
4721,1584,32,13,0
4722,1181,10,54,0
4723,2981,5,9,0
4724,2391,20,46,0
4725,1794,24,38,0
4726,2919,48,55,0
4727,738,1,44,0
4728,2842,18,34,0
4729,623,25,40,0
4730,2335,17,33,0
4731,1286,38,57,1
4732,2372,34,12,0
4733,231,7,9,1
4734,1496,47,36,0
4735,270,43,26,0
4736,51,2,38,0
4737,1917,46,19,0
4738,2652,42,31,0
4739,2077,29,37,0
4740,2672,20,45,1
4741,2032,16,36,0
4742,1151,42,16,0
4743,527,39,48,1
4744,1834,6,38,1
4745,876,15,5,1
4746,198,3,40,0
4747,2370,11,14,0
4748,1705,45,12,0
4749,818,49,3,1
4750,1692,10,6,1
4751,284,8,20,0
4752,450,26,13,0
4753,2030,39,5,0
4754,1189,15,51,0
4755,2179,2,43,0
4756,965,41,25,0
4757,1254,1,50,0
4758,2380,48,35,0
4759,2208,26,52,0
4760,2787,4,12,1
4761,285,41,40,0
4762,729,14,13,1
4763,741,37,45,0
4764,1467,41,31,0
4765,2639,47,16,0
4766,2942,33,43,1
4767,1388,19,27,0
4768,2426,7,42,1
4769,638,48,27,1
4770,2973,19,42,0
4771,2940,33,34,1
4772,1,8,43,0
4773,1762,41,18,0
4774,110,5,24,0
4775,174,17,50,0
4776,538,46,50,0
4777,1887,48,23,1
4778,125,17,49,0
4779,136,4,50,0
4780,1108,15,37,0
4781,2113,47,15,0
4782,1422,48,23,0
4783,1053,8,33,0
4784,1125,38,13,0
4785,1858,22,34,1
4786,1646,1,56,1
4787,2011,28,39,0
4788,2155,37,39,0
4789,1807,27,47,1
4790,318,1,2,0
4791,1724,5,32,0
4792,2370,22,33,0
4793,1048,1,15,0
4794,464,32,20,0
4795,2217,6,41,0
4796,518,34,44,0
4797,1902,10,19,0
4798,2060,33,7,1
4799,158,31,10,0
4800,2477,36,39,0
4801,76,33,54,0
4802,1600,42,12,0
4803,997,49,41,0
4804,1797,9,40,0
4805,411,13,14,0
4806,2571,45,46,0
4807,2516,28,50,0
4808,435,49,13,0
4809,2991,15,14,1
4810,2306,31,54,0
4811,834,21,20,0
4812,2780,23,53,0
4813,1513,45,40,0
4814,1832,14,45,0
4815,71,43,22,0
4816,1969,14,14,0
4817,1995,37,6,0
4818,166,12,51,0
4819,2524,11,42,0
4820,971,38,42,1
4821,2465,32,12,0
4822,519,8,15,1
4823,212,33,53,0
4824,969,46,57,0
4825,2652,24,13,0
4826,223,24,22,0
4827,296,22,53,0
4828,1601,35,27,0
4829,460,35,30,1
4830,1742,23,27,0
4831,1320,16,6,1
4832,69,35,31,0
4833,2479,48,50,0
4834,2108,41,4,1
4835,917,26,4,0
4836,1608,44,2,0
4837,2627,32,12,0
4838,457,28,22,0
4839,2661,48,1,0
4840,2494,43,10,1
4841,1209,39,51,0
4842,2246,18,6,0
4843,828,5,45,0
4844,96,7,14,1
4845,645,30,15,0
4846,1712,43,19,0
4847,1005,11,19,1
4848,2810,14,44,1
4849,153,23,59,1
4850,211,17,37,0
4851,2833,33,42,0
4852,1169,12,2,0
4853,384,16,43,0
4854,124,7,59,1
4855,1717,36,59,0
4856,2123,12,35,0
4857,2205,13,52,0
4858,2757,23,41,0
4859,581,10,58,0
4860,1738,45,42,0
4861,472,35,51,0
4862,210,36,43,1
4863,2970,39,11,1
4864,1436,7,58,0
4865,1524,48,36,1
4866,230,40,16,0
4867,2319,27,54,0
4868,939,20,5,0
4869,1889,47,34,0
4870,1055,29,59,0
4871,2703,16,16,0
4872,1786,35,53,0
4873,1981,32,27,0
4874,1086,40,46,0
4875,1588,26,45,0
4876,1308,26,25,0
